account_id,segment_name,arr,arr_headroom,health_score,upsell_label,propensity_score,propensity_decile,priority_tier,shap_driver_1,shap_value_1,shap_driver_2,shap_value_2,shap_driver_3,shap_value_3,rank
ACC-03920,Loyal Mid-Market,43866.07,106133.93,76.71,1,0.5463,10,Medium,,,,,,,248
ACC-03797,Early-Stage Potential,12570.13,27429.870000000003,40.86,1,0.546,10,Medium,,,,,,,249
ACC-03382,Early-Stage Potential,1589.01,18410.99,32.33,1,0.546,10,Medium,,,,,,,250
ACC-06506,Growth-Stage Expanding,182200.2,317799.8,45.26,1,0.546,10,Medium,,,,,,,251
ACC-04739,Growth-Stage Expanding,78290.22,421709.78,79.1,1,0.546,10,Medium,health_score,0.3921,login_growth,-0.2991,arr,0.1801,252
ACC-03585,Loyal Mid-Market,544.18,19455.82,78.58,1,0.546,10,Medium,,,,,,,253
ACC-03401,High-Value Engaged,253632.48,246367.52,50.09,1,0.546,10,Medium,,,,,,,254
ACC-04346,Loyal Mid-Market,1873.32,18126.68,78.74,1,0.546,10,Medium,,,,,,,255
ACC-00451,Growth-Stage Expanding,108753.98,391246.02,73.14,1,0.5459,10,Medium,,,,,,,256
ACC-03801,High-Value Engaged,297013.66,202986.34000000003,65.4,1,0.5452,10,Medium,,,,,,,257
ACC-04489,At-Risk Dormant,21285.32,128714.68,69.1,1,0.545,10,Medium,,,,,,,258
ACC-03154,At-Risk Dormant,53794.09,446205.91000000003,43.03,1,0.5443,10,Medium,,,,,,,259
ACC-06485,At-Risk Dormant,2109.31,17890.69,46.65,1,0.5436,10,Medium,,,,,,,260
ACC-07256,Growth-Stage Expanding,57986.45,442013.55,72.22,1,0.5434,10,Medium,tenure_months,0.4811,num_products,-0.259,arr,0.233,261
ACC-08703,Loyal Mid-Market,51076.71,98923.29000000001,80.77,1,0.5431,10,Medium,health_score,0.4852,num_products,0.2907,arr,0.2455,262
ACC-01031,Early-Stage Potential,13048.67,26951.33,30.11,1,0.5428,10,Medium,num_products,0.2632,arr_utilization,-0.252,tenure_months,-0.2138,263
ACC-09615,Growth-Stage Expanding,92109.72,407890.28,72.67,1,0.5419,10,Medium,,,,,,,264
ACC-01381,At-Risk Dormant,21335.1,128664.9,61.58,1,0.5419,10,Medium,,,,,,,265
ACC-04789,High-Value Engaged,303319.41,196680.59000000003,36.59,1,0.5418,10,Medium,,,,,,,266
ACC-05889,At-Risk Dormant,797.34,19202.66,74.18,1,0.5418,10,Medium,,,,,,,267
ACC-07608,Growth-Stage Expanding,164229.95,335770.05,60.43,1,0.5413,10,Medium,,,,,,,268
ACC-00161,Growth-Stage Expanding,106602.65,393397.35,68.54,1,0.541,10,Medium,contract_end_days,0.374,login_growth,-0.2765,avg_storage_gb,-0.2388,269
ACC-09885,At-Risk Dormant,10634.58,139365.42,73.2,1,0.5407,10,Medium,,,,,,,270
ACC-09685,Growth-Stage Expanding,142048.85,357951.15,56.19,1,0.5407,10,Medium,,,,,,,271
ACC-01770,At-Risk Dormant,1011.13,18988.87,57.92,1,0.5403,10,Medium,,,,,,,272
ACC-03958,Early-Stage Potential,6662.56,13337.439999999999,29.94,1,0.5399,10,Medium,,,,,,,273
ACC-00413,Growth-Stage Expanding,92835.48,407164.52,80.64,1,0.5386,10,Medium,,,,,,,274
ACC-02886,At-Risk Dormant,35813.1,114186.9,78.05,1,0.5386,10,Medium,,,,,,,275
ACC-07406,At-Risk Dormant,41007.27,458992.73,32.97,1,0.5386,10,Medium,,,,,,,276
ACC-03238,Loyal Mid-Market,37750.28,112249.72,78.11,1,0.5386,10,Medium,,,,,,,277
ACC-00980,Loyal Mid-Market,12714.7,137285.3,65.9,1,0.5386,10,Medium,,,,,,,278
ACC-01123,Loyal Mid-Market,1681.97,18318.03,60.08,1,0.5386,10,Medium,,,,,,,279
ACC-07490,High-Value Engaged,199857.56,300142.44,49.93,1,0.5386,10,Medium,,,,,,,280
ACC-00199,At-Risk Dormant,23666.97,126333.03,82.4,1,0.5386,10,Medium,,,,,,,281
ACC-08716,Growth-Stage Expanding,67945.35,432054.65,62.85,1,0.5386,10,Medium,,,,,,,282
ACC-04769,Early-Stage Potential,38377.15,111622.85,52.72,1,0.5386,10,Medium,,,,,,,283
ACC-01498,At-Risk Dormant,2385.3,37614.7,59.93,1,0.5386,10,Medium,,,,,,,284
ACC-00757,At-Risk Dormant,37611.13,112388.87,66.56,1,0.5386,10,Medium,,,,,,,285
ACC-08474,Growth-Stage Expanding,82358.33,417641.67,58.9,1,0.5386,10,Medium,,,,,,,286
ACC-01314,Growth-Stage Expanding,76555.09,423444.91000000003,68.5,1,0.5386,10,Medium,,,,,,,287
ACC-07342,At-Risk Dormant,25207.99,124792.01,67.24,1,0.5386,10,Medium,,,,,,,288
ACC-03332,Loyal Mid-Market,29363.54,120636.45999999999,71.38,1,0.5386,10,Medium,,,,,,,289
ACC-08704,At-Risk Dormant,47343.73,102656.26999999999,25.53,1,0.5386,10,Medium,arr,0.3041,contract_end_days,0.2459,arr_per_tenure_month,0.1879,290
ACC-02479,Loyal Mid-Market,43251.14,106748.86,67.78,1,0.5386,10,Medium,health_score,0.2684,arr,0.2581,contract_end_days,-0.1746,291
ACC-01595,At-Risk Dormant,1935.0,18065.0,57.54,1,0.5386,10,Medium,contract_end_days,0.4076,arr,-0.1988,users_per_login,0.193,292
ACC-02477,High-Value Engaged,206727.54,293272.45999999996,56.83,1,0.5386,10,Medium,,,,,,,293
ACC-09294,Growth-Stage Expanding,88824.3,411175.7,43.21,1,0.5386,10,Medium,,,,,,,294
ACC-04366,Growth-Stage Expanding,119358.33,380641.67,67.5,1,0.5386,10,Medium,num_products,0.2336,arr,0.2087,health_score,0.1517,295
ACC-07058,Growth-Stage Expanding,93686.85,406313.15,49.9,1,0.5386,10,Medium,arr,0.3286,num_products,0.2228,peak_feature_adoption,0.1932,296
ACC-01353,Loyal Mid-Market,33421.41,116578.59,79.09,1,0.5386,10,Medium,,,,,,,297
ACC-00287,Growth-Stage Expanding,99905.57,400094.43,67.03,1,0.5386,10,Medium,num_products,0.2893,logins_stddev,0.2681,peak_feature_adoption,0.2087,298
ACC-03206,At-Risk Dormant,12451.34,137548.66,75.75,1,0.5386,10,Medium,,,,,,,299
ACC-02763,Growth-Stage Expanding,120462.4,379537.6,77.4,1,0.5386,10,Medium,,,,,,,300
ACC-01790,Growth-Stage Expanding,99814.54,400185.46,74.04,1,0.5386,10,Medium,,,,,,,301
ACC-01654,High-Value Engaged,247115.74,252884.26,60.49,1,0.5386,10,Medium,,,,,,,302
ACC-07356,At-Risk Dormant,27556.79,122443.20999999999,77.09,1,0.5386,10,Medium,,,,,,,303
ACC-02750,Growth-Stage Expanding,88550.18,411449.82,69.4,1,0.5386,10,Medium,,,,,,,304
ACC-09321,At-Risk Dormant,6070.36,33929.64,70.12,1,0.5386,10,Medium,,,,,,,305
ACC-00284,At-Risk Dormant,14907.28,135092.72,78.09,1,0.5386,10,Medium,,,,,,,306
ACC-00660,Early-Stage Potential,36695.11,113304.89,52.89,1,0.5386,10,Medium,,,,,,,307
ACC-06873,At-Risk Dormant,23035.8,126964.2,46.95,1,0.5386,10,Medium,,,,,,,308
ACC-01243,At-Risk Dormant,43903.92,106096.08,56.8,1,0.5386,10,Medium,,,,,,,309
ACC-03341,Loyal Mid-Market,37930.3,112069.7,51.39,1,0.5386,10,Medium,num_products,0.3168,arr,0.2062,health_score,-0.1488,310
ACC-07500,Growth-Stage Expanding,52693.38,447306.62,76.14,1,0.5386,10,Medium,health_score,0.3699,arr,0.2811,num_products,-0.2743,311
ACC-07712,At-Risk Dormant,2535.59,37464.41,69.47,1,0.5386,10,Medium,,,,,,,312
ACC-03026,Growth-Stage Expanding,128155.96,371844.04,43.9,1,0.5386,10,Medium,logins_stddev,0.3514,arr,0.1933,num_products,0.1737,313
ACC-00922,At-Risk Dormant,4338.7,15661.3,63.92,1,0.5369,10,Medium,,,,,,,314
ACC-08675,Growth-Stage Expanding,79509.38,420490.62,74.41,1,0.536,10,Medium,health_score,0.4878,num_products,0.2858,arr,0.2055,315
ACC-05358,At-Risk Dormant,17306.12,132693.88,29.52,1,0.5356,10,Medium,health_score,-0.3869,peak_feature_adoption,0.2583,tenure_months,-0.1904,316
ACC-09380,Loyal Mid-Market,36227.18,113772.82,79.95,1,0.5339,10,Medium,,,,,,,317
ACC-09002,Early-Stage Potential,34792.95,115207.05,64.75,1,0.5333,10,Medium,,,,,,,318
ACC-03960,At-Risk Dormant,46114.25,103885.75,68.88,1,0.5333,10,Medium,,,,,,,319
ACC-02015,At-Risk Dormant,30116.35,119883.65,50.63,1,0.5333,10,Medium,,,,,,,320
ACC-06112,At-Risk Dormant,109135.14,40864.86,43.19,1,0.5333,10,Medium,,,,,,,321
ACC-07384,Growth-Stage Expanding,143775.27,356224.73,69.37,1,0.5333,10,Medium,logins_stddev,0.4369,arr_per_tenure_month,0.2596,login_growth,-0.2422,322
ACC-01020,Loyal Mid-Market,22830.17,127169.83,72.41,1,0.5333,10,Medium,,,,,,,323
ACC-06896,Growth-Stage Expanding,134359.73,365640.27,75.78,1,0.5333,10,Medium,,,,,,,324
ACC-01896,Loyal Mid-Market,13705.9,136294.1,64.91,1,0.5333,10,Medium,,,,,,,325
ACC-00485,Growth-Stage Expanding,180951.48,319048.52,41.24,1,0.5333,10,Medium,logins_stddev,0.4048,peak_feature_adoption,0.3132,arr,0.2848,326
ACC-03128,Growth-Stage Expanding,126492.68,373507.32,28.21,1,0.5333,10,Medium,,,,,,,327
ACC-06028,Growth-Stage Expanding,56776.51,443223.49,64.94,1,0.5333,10,Medium,,,,,,,328
ACC-08580,Loyal Mid-Market,31203.5,118796.5,51.83,1,0.5333,10,Medium,arr,0.2263,num_products,0.1781,nps_score,-0.1432,329
ACC-04403,Growth-Stage Expanding,131035.56,368964.44,61.27,1,0.5333,10,Medium,arr_per_tenure_month,0.4834,logins_stddev,0.3367,contract_end_days,0.2603,330
ACC-01966,High-Value Engaged,216400.57,283599.43,58.64,1,0.5333,10,Medium,,,,,,,331
ACC-09661,At-Risk Dormant,12109.42,137890.58,53.64,1,0.5333,10,Medium,,,,,,,332
ACC-05937,Early-Stage Potential,37661.39,112338.61,63.64,1,0.5333,10,Medium,,,,,,,333
ACC-01628,At-Risk Dormant,33905.24,116094.76000000001,51.49,1,0.5333,10,Medium,,,,,,,334
ACC-06231,At-Risk Dormant,464.01,19535.99,65.04,1,0.5331,10,Medium,,,,,,,335
ACC-05850,At-Risk Dormant,14807.77,25192.23,49.82,1,0.5331,10,Medium,,,,,,,336
ACC-06482,Loyal Mid-Market,25903.05,14096.95,76.3,1,0.5331,10,Medium,,,,,,,337
ACC-06143,Growth-Stage Expanding,149446.64,350553.36,41.62,1,0.5329,10,Medium,,,,,,,338
ACC-04942,Growth-Stage Expanding,108304.5,391695.5,44.8,1,0.5329,10,Medium,,,,,,,339
ACC-05233,Loyal Mid-Market,43507.09,106492.91,63.85,1,0.5329,10,Medium,,,,,,,340
ACC-05005,Growth-Stage Expanding,51954.41,448045.58999999997,61.51,1,0.5329,10,Medium,,,,,,,341
ACC-06925,Loyal Mid-Market,35133.86,114866.14,55.21,1,0.5329,10,Medium,,,,,,,342
ACC-03633,At-Risk Dormant,2467.43,37532.57,75.25,1,0.5329,10,Medium,,,,,,,343
ACC-01248,At-Risk Dormant,27311.56,122688.44,53.18,1,0.5324,10,Medium,arr,0.1451,arr_per_tenure_month,0.1113,support_tickets_l90d,-0.102,344
ACC-00754,Loyal Mid-Market,8285.99,31714.010000000002,79.12,1,0.5324,10,Medium,,,,,,,345
ACC-02394,Growth-Stage Expanding,69550.65,430449.35,70.05,1,0.5324,10,Medium,logins_stddev,0.2968,peak_feature_adoption,0.1884,arr_per_tenure_month,0.1857,346
ACC-02243,Loyal Mid-Market,31175.24,118824.76,52.85,1,0.5324,10,Medium,,,,,,,347
ACC-08249,Loyal Mid-Market,45438.56,104561.44,58.73,1,0.5324,10,Medium,,,,,,,348
ACC-01050,At-Risk Dormant,45639.41,104360.59,70.8,1,0.5324,10,Medium,,,,,,,349
ACC-07548,Growth-Stage Expanding,100301.55,399698.45,72.47,1,0.5324,10,Medium,,,,,,,350
ACC-06262,Growth-Stage Expanding,187697.3,312302.7,35.21,1,0.5324,10,Medium,,,,,,,351
ACC-03207,High-Value Engaged,201474.92,298525.07999999996,77.07,1,0.5324,10,Medium,,,,,,,352
ACC-01080,At-Risk Dormant,29775.81,120224.19,65.72,1,0.5324,10,Medium,,,,,,,353
ACC-00059,Growth-Stage Expanding,91577.49,408422.51,45.35,1,0.5324,10,Medium,,,,,,,354
ACC-01663,At-Risk Dormant,8111.07,31888.93,66.71,1,0.5324,10,Medium,,,,,,,355
ACC-00109,Growth-Stage Expanding,28606.28,471393.72,63.9,1,0.5324,10,Medium,health_score,0.2034,arr,0.1778,users_per_login,0.163,356
ACC-02301,At-Risk Dormant,8109.24,11890.76,65.53,1,0.5324,10,Medium,contract_end_days,0.3613,arr_utilization,-0.2877,health_score,0.2202,357
ACC-00557,Loyal Mid-Market,14872.43,135127.57,75.81,1,0.5324,10,Medium,,,,,,,358
ACC-01622,At-Risk Dormant,7221.82,32778.18,70.88,1,0.5324,10,Medium,,,,,,,359
ACC-00205,Growth-Stage Expanding,27340.56,472659.44,63.59,1,0.5324,10,Medium,,,,,,,360
ACC-01301,At-Risk Dormant,45862.64,104137.36,79.49,1,0.5324,10,Medium,,,,,,,361
ACC-05621,Early-Stage Potential,37993.32,112006.68,35.38,1,0.5318,10,Medium,,,,,,,362
ACC-09030,Growth-Stage Expanding,131503.48,368496.52,53.28,1,0.5317,10,Medium,,,,,,,363
ACC-00618,Early-Stage Potential,11846.87,138153.13,58.28,1,0.5314,10,Medium,,,,,,,364
ACC-01295,At-Risk Dormant,31312.64,118687.36,57.72,1,0.5314,10,Medium,,,,,,,365
ACC-02775,Loyal Mid-Market,1134.18,38865.82,85.14,1,0.5314,10,Medium,,,,,,,366
ACC-01943,Early-Stage Potential,12980.15,137019.85,48.2,1,0.5314,10,Medium,,,,,,,367
ACC-02769,Early-Stage Potential,2052.6,17947.4,38.23,1,0.5314,10,Medium,,,,,,,368
ACC-02207,At-Risk Dormant,4063.98,35936.02,71.88,1,0.5314,10,Medium,contract_end_days,0.2681,num_products,0.2552,arr,-0.1405,369
ACC-01845,At-Risk Dormant,16475.32,133524.68,44.28,1,0.5314,10,Medium,,,,,,,370
ACC-00511,High-Value Engaged,184740.19,315259.81,51.81,1,0.5314,10,Medium,logins_stddev,0.3579,num_products,0.244,tenure_months,-0.229,371
ACC-08358,Growth-Stage Expanding,82979.9,417020.1,63.66,1,0.5314,10,Medium,num_products,0.2862,arr,0.2451,peak_feature_adoption,-0.2349,372
ACC-00886,At-Risk Dormant,40760.69,109239.31,36.32,1,0.5314,10,Medium,,,,,,,373
ACC-02585,Growth-Stage Expanding,118685.42,381314.58,41.98,1,0.5314,10,Medium,,,,,,,374
ACC-08015,Growth-Stage Expanding,126717.21,373282.79,65.08,1,0.5312,10,Medium,,,,,,,375
ACC-02767,At-Risk Dormant,33334.89,116665.11,56.1,1,0.5312,10,Medium,,,,,,,376
ACC-09967,At-Risk Dormant,56505.96,93494.04000000001,42.46,1,0.5312,10,Medium,arr,0.3204,logins_stddev,0.3199,arr_per_tenure_month,0.2633,377
ACC-08775,Loyal Mid-Market,5844.1,34155.9,78.82,1,0.5312,10,Medium,,,,,,,378
ACC-09450,Early-Stage Potential,24895.68,125104.32,51.39,1,0.5312,10,Medium,,,,,,,379
ACC-03170,At-Risk Dormant,11216.51,28783.489999999998,64.6,1,0.5312,10,Medium,,,,,,,380
ACC-06608,Loyal Mid-Market,38794.62,111205.38,67.56,1,0.5302,10,Medium,health_score,0.2823,arr,0.2556,num_products,0.1383,381
ACC-03421,Loyal Mid-Market,3399.51,16600.489999999998,82.0,1,0.5302,10,Medium,health_score,0.5822,num_products,0.2062,arr,-0.1323,382
ACC-02000,At-Risk Dormant,4142.14,35857.86,68.26,1,0.5302,10,Medium,,,,,,,383
ACC-08051,Early-Stage Potential,35452.97,114547.03,39.77,1,0.5302,10,Medium,arr,0.2735,num_products,0.2587,arr_per_tenure_month,0.2009,384
ACC-08710,At-Risk Dormant,8912.31,141087.69,47.87,1,0.5302,10,Medium,contract_end_days,0.4345,nps_score,0.1867,num_products,0.1488,385
ACC-03377,High-Value Engaged,188394.24,311605.76,57.02,1,0.5302,10,Medium,,,,,,,386
ACC-03080,At-Risk Dormant,31701.56,118298.44,54.04,1,0.5302,10,Medium,,,,,,,387
ACC-02617,Loyal Mid-Market,36313.69,113686.31,55.5,1,0.5302,10,Medium,,,,,,,388
ACC-09244,Loyal Mid-Market,52859.69,97140.31,66.81,1,0.5302,10,Medium,,,,,,,389
ACC-09525,Growth-Stage Expanding,177531.63,322468.37,70.47,1,0.5302,10,Medium,,,,,,,390
ACC-03781,Growth-Stage Expanding,85380.13,414619.87,62.3,1,0.5302,10,Medium,contract_end_days,0.4044,arr,0.2324,num_products,-0.2039,391
ACC-00851,Loyal Mid-Market,31107.92,118892.08,82.49,1,0.5302,10,Medium,,,,,,,392
ACC-01797,At-Risk Dormant,9340.28,30659.72,48.31,1,0.5302,10,Medium,,,,,,,393
ACC-05102,At-Risk Dormant,10357.14,139642.86,59.64,1,0.5302,10,Medium,,,,,,,394
ACC-05697,Growth-Stage Expanding,47813.68,452186.32,76.94,1,0.5302,10,Medium,health_score,0.4514,tenure_months,0.2439,peak_feature_adoption,0.2325,395
ACC-07041,At-Risk Dormant,12330.81,27669.190000000002,75.47,1,0.5302,10,Medium,,,,,,,396
ACC-04259,Loyal Mid-Market,3084.51,16915.489999999998,75.25,1,0.5302,10,Medium,,,,,,,397
ACC-05064,High-Value Engaged,436909.23,63090.77000000002,49.72,1,0.5302,10,Medium,,,,,,,398
ACC-05885,At-Risk Dormant,5266.13,34733.87,69.06,1,0.5302,10,Medium,,,,,,,399
ACC-00793,Loyal Mid-Market,44564.74,105435.26000000001,44.96,1,0.5302,10,Medium,arr,0.3092,num_products,0.2721,contract_end_days,-0.1446,400
ACC-07189,Loyal Mid-Market,35474.97,114525.03,57.93,1,0.5302,10,Medium,,,,,,,401
ACC-09047,At-Risk Dormant,20201.8,129798.2,58.03,1,0.5302,10,Medium,,,,,,,402
ACC-02407,At-Risk Dormant,7758.99,32241.010000000002,80.58,1,0.5302,10,Medium,,,,,,,403
ACC-04276,Growth-Stage Expanding,71578.4,428421.6,43.8,1,0.5302,10,Medium,,,,,,,404
ACC-06388,Growth-Stage Expanding,43465.63,456534.37,46.99,1,0.5302,10,Medium,,,,,,,405
ACC-05413,Early-Stage Potential,48822.66,101177.34,26.57,1,0.5302,10,Medium,arr,0.3056,arr_per_tenure_month,0.2693,num_products,-0.1883,406
ACC-02073,At-Risk Dormant,46028.61,103971.39,54.69,1,0.5302,10,Medium,,,,,,,407
ACC-01769,Growth-Stage Expanding,51202.22,448797.78,67.93,1,0.5302,10,Medium,,,,,,,408
ACC-01958,Growth-Stage Expanding,81691.64,418308.36,75.36,1,0.5302,10,Medium,,,,,,,409
ACC-03602,Growth-Stage Expanding,59555.26,440444.74,60.92,1,0.5302,10,Medium,,,,,,,410
ACC-01997,Loyal Mid-Market,13365.96,136634.04,47.44,1,0.5302,10,Medium,,,,,,,411
ACC-03879,High-Value Engaged,192515.0,307485.0,72.17,1,0.5302,10,Medium,,,,,,,412
ACC-09915,At-Risk Dormant,27100.75,122899.25,37.39,1,0.5302,10,Medium,,,,,,,413
ACC-04676,Growth-Stage Expanding,133225.53,366774.47,55.74,1,0.5302,10,Medium,,,,,,,414
ACC-02122,Growth-Stage Expanding,79922.06,420077.94,64.04,1,0.5302,10,Medium,arr,0.2234,num_products,0.2048,contract_end_days,-0.1942,415
ACC-04938,At-Risk Dormant,9998.3,30001.7,50.22,1,0.5302,10,Medium,contract_end_days,0.3685,arr_utilization,0.29,num_products,-0.2513,416
ACC-05625,Growth-Stage Expanding,144164.97,355835.03,52.15,1,0.5302,10,Medium,,,,,,,417
ACC-04189,Growth-Stage Expanding,58867.2,441132.8,73.56,1,0.5302,10,Medium,,,,,,,418
ACC-05400,Growth-Stage Expanding,148218.07,351781.93,56.77,1,0.5302,10,Medium,,,,,,,419
ACC-09791,Loyal Mid-Market,22188.83,127811.17,71.62,1,0.5302,10,Medium,,,,,,,420
ACC-07135,Loyal Mid-Market,24375.67,125624.33,70.97,1,0.5302,10,Medium,health_score,0.3023,avg_feature_adoption,-0.1874,arr,0.1859,421
ACC-06104,Early-Stage Potential,1277.21,18722.79,69.27,1,0.5302,10,Medium,,,,,,,422
ACC-07913,Early-Stage Potential,32306.15,117693.85,55.47,1,0.5302,10,Medium,,,,,,,423
ACC-02640,Loyal Mid-Market,19035.42,130964.58,76.72,1,0.5302,10,Medium,,,,,,,424
ACC-09577,Growth-Stage Expanding,42114.08,457885.92,48.3,1,0.5302,10,Medium,,,,,,,425
ACC-09787,Loyal Mid-Market,26791.81,123208.19,73.94,1,0.5302,10,Medium,health_score,0.3663,num_products,0.2553,arr,0.1735,426
ACC-00545,High-Value Engaged,194113.3,305886.7,62.92,1,0.5302,10,Medium,,,,,,,427
ACC-06701,At-Risk Dormant,40979.99,109020.01000000001,55.19,1,0.5302,10,Medium,contract_end_days,0.292,num_products,0.2845,arr,0.2588,428
ACC-08285,Growth-Stage Expanding,88852.59,411147.41000000003,39.79,1,0.5302,10,Medium,,,,,,,429
ACC-03516,At-Risk Dormant,6287.98,33712.020000000004,69.83,1,0.5302,10,Medium,,,,,,,430
ACC-03970,High-Value Engaged,186722.94,313277.06,41.96,1,0.5302,10,Medium,,,,,,,431
ACC-05624,At-Risk Dormant,11494.22,28505.78,61.26,1,0.5302,10,Medium,,,,,,,432
ACC-01101,Growth-Stage Expanding,32141.63,467858.37,42.54,1,0.5302,10,Medium,num_products,0.2993,avg_feature_adoption,0.18,arr,0.179,433
ACC-04136,Growth-Stage Expanding,44286.21,455713.79,68.35,1,0.5302,10,Medium,,,,,,,434
ACC-06246,Growth-Stage Expanding,100564.9,399435.1,59.37,1,0.5302,10,Medium,logins_stddev,0.3074,contract_end_days,0.2446,arr,0.2221,435
ACC-02567,Growth-Stage Expanding,43857.52,456142.48,54.7,1,0.5302,10,Medium,,,,,,,436
ACC-00716,Early-Stage Potential,16576.35,133423.65,40.65,1,0.5302,10,Medium,,,,,,,437
ACC-05546,Loyal Mid-Market,28753.17,121246.83,53.86,1,0.5302,10,Medium,,,,,,,438
ACC-02376,Growth-Stage Expanding,42656.92,457343.08,61.63,1,0.5302,10,Medium,,,,,,,439
ACC-02429,Early-Stage Potential,5119.96,34880.04,55.18,1,0.5302,10,Medium,,,,,,,440
ACC-01138,At-Risk Dormant,46523.22,103476.78,49.73,1,0.5302,10,Medium,,,,,,,441
ACC-02925,Growth-Stage Expanding,45786.85,454213.15,66.98,1,0.5302,10,Medium,,,,,,,442
ACC-08671,Growth-Stage Expanding,155390.21,344609.79000000004,57.86,1,0.5302,10,Medium,,,,,,,443
ACC-04104,Loyal Mid-Market,18870.51,131129.49,64.84,1,0.5302,10,Medium,,,,,,,444
ACC-05934,At-Risk Dormant,22694.23,127305.77,69.92,1,0.5302,10,Medium,,,,,,,445
ACC-03685,Early-Stage Potential,25262.38,124737.62,69.83,1,0.5302,10,Medium,,,,,,,446
ACC-00688,Early-Stage Potential,3454.69,16545.31,66.15,1,0.5302,10,Medium,,,,,,,447
ACC-02273,At-Risk Dormant,9351.31,30648.690000000002,48.66,1,0.5295,10,Medium,,,,,,,448
ACC-02628,Early-Stage Potential,12694.02,137305.98,58.2,1,0.5295,10,Medium,,,,,,,449
ACC-01721,Growth-Stage Expanding,133463.94,366536.06,52.45,1,0.5295,10,Medium,,,,,,,450
ACC-00928,Loyal Mid-Market,2622.18,17377.82,59.99,1,0.5295,10,Medium,,,,,,,451
ACC-00917,Growth-Stage Expanding,149334.76,350665.24,53.04,1,0.5295,10,Medium,arr,0.3078,login_growth,-0.3053,peak_feature_adoption,-0.2243,452
ACC-02707,At-Risk Dormant,1597.2,18402.8,68.22,1,0.5295,10,Medium,,,,,,,453
ACC-00264,Growth-Stage Expanding,137391.44,362608.56,52.31,1,0.5295,10,Medium,,,,,,,454
ACC-01729,Growth-Stage Expanding,92027.65,407972.35,56.6,1,0.529,10,Medium,,,,,,,455
ACC-00008,At-Risk Dormant,3333.05,36666.95,53.36,1,0.529,10,Medium,,,,,,,456
ACC-07755,Loyal Mid-Market,34674.28,115325.72,86.6,1,0.529,10,Medium,,,,,,,457
ACC-01337,Loyal Mid-Market,40577.5,109422.5,74.88,1,0.529,10,Medium,,,,,,,458
ACC-06430,Growth-Stage Expanding,70249.27,429750.73,62.7,1,0.529,10,Medium,,,,,,,459
ACC-05138,High-Value Engaged,281850.57,218149.43,48.0,1,0.529,10,Medium,,,,,,,460
ACC-05432,Loyal Mid-Market,15854.2,134145.8,75.42,0,0.529,10,Medium,,,,,,,461
ACC-08911,Early-Stage Potential,35119.69,114880.31,57.95,1,0.529,10,Medium,max_storage_gb,0.2672,arr,0.2463,num_products,-0.2262,462
ACC-06121,At-Risk Dormant,38893.87,461106.13,54.93,1,0.529,10,Medium,arr_utilization,0.4768,contract_end_days,0.3618,arr_per_tenure_month,0.1842,463
ACC-06236,Growth-Stage Expanding,117022.45,382977.55,57.58,1,0.529,10,Medium,,,,,,,464
ACC-06723,At-Risk Dormant,28974.94,121025.06,41.25,1,0.529,10,Medium,,,,,,,465
ACC-03972,Growth-Stage Expanding,67998.14,432001.86,72.63,1,0.529,10,Medium,,,,,,,466
ACC-02501,Growth-Stage Expanding,104757.75,395242.25,56.66,1,0.529,10,Medium,,,,,,,467
ACC-04999,At-Risk Dormant,20627.15,129372.85,67.84,1,0.529,10,Medium,,,,,,,468
ACC-02422,Early-Stage Potential,51669.46,98330.54000000001,64.0,1,0.529,10,Medium,arr,0.2787,num_products,0.2354,health_score,0.1729,469
ACC-03531,Growth-Stage Expanding,70961.0,429039.0,48.82,1,0.529,10,Medium,,,,,,,470
ACC-02689,Loyal Mid-Market,36966.68,113033.32,56.14,1,0.529,10,Medium,,,,,,,471
ACC-08879,Early-Stage Potential,34204.9,115795.1,31.29,1,0.529,10,Medium,,,,,,,472
ACC-05905,At-Risk Dormant,14188.04,25811.96,40.19,1,0.529,10,Medium,contract_end_days,0.3842,max_storage_gb,0.2397,tenure_months,0.1717,473
ACC-09200,At-Risk Dormant,7694.85,32305.15,29.43,1,0.529,10,Medium,,,,,,,474
ACC-04078,At-Risk Dormant,10753.69,29246.309999999998,69.96,1,0.529,10,Medium,,,,,,,475
ACC-03974,At-Risk Dormant,29584.7,120415.3,68.63,1,0.529,10,Medium,,,,,,,476
ACC-01282,Early-Stage Potential,13341.73,136658.27,65.19,1,0.529,10,Medium,arr_utilization,0.248,health_score,0.2182,peak_feature_adoption,0.2033,477
ACC-00164,Growth-Stage Expanding,84436.32,415563.68,73.32,1,0.5286,10,Medium,,,,,,,478
ACC-00382,At-Risk Dormant,1103.41,18896.59,34.09,1,0.5274,10,Medium,health_score,-0.3565,arr,-0.3044,arr_per_tenure_month,-0.1573,479
ACC-06139,Loyal Mid-Market,25319.85,124680.15,67.54,1,0.5272,10,Medium,,,,,,,480
ACC-01520,Loyal Mid-Market,54983.1,95016.9,79.52,1,0.5271,10,Medium,,,,,,,481
ACC-00636,Growth-Stage Expanding,77333.41,422666.58999999997,57.97,1,0.5271,10,Medium,,,,,,,482
ACC-02699,At-Risk Dormant,13743.21,136256.79,49.83,1,0.5271,10,Medium,,,,,,,483
